"series_code","period","value","vintage"
"QRS1004","2009Q4",118383.436316193,"2026-08-26 15:43:40 UTC"
"QRS1004","2010Q1",120155.110786744,"2026-08-26 15:43:40 UTC"
"QRS1004","2010Q2",120092.393730398,"2026-08-26 15:43:40 UTC"
"QRS1004","2010Q3",119755.775816064,"2026-08-26 15:43:40 UTC"
"QRS1004","2010Q4",121461.887721184,"2026-08-26 15:43:40 UTC"
"QRS1004","2011Q1",122198.613420927,"2026-08-26 15:43:40 UTC"
"QRS1004","2011Q2",122504.454290465,"2026-08-26 15:43:40 UTC"
"QRS1004","2011Q3",121941.032862084,"2026-08-26 15:43:40 UTC"
"QRS1004","2011Q4",122179.14715493,"2026-08-26 15:43:40 UTC"
"QRS1004","2012Q1",122413.527822068,"2026-08-26 15:43:40 UTC"
"QRS1004","2012Q2",121187.584225564,"2026-08-26 15:43:40 UTC"
"QRS1004","2012Q3",121722.069807483,"2026-08-26 15:43:40 UTC"
"QRS1004","2012Q4",121767.049986528,"2026-08-26 15:43:40 UTC"
"QRS1004","2013Q1",119182.445116132,"2026-08-26 15:43:40 UTC"
"QRS1004","2013Q2",121466.174406541,"2026-08-26 15:43:40 UTC"
"QRS1004","2013Q3",122183.05896927,"2026-08-26 15:43:40 UTC"
"QRS1004","2013Q4",121112.049478382,"2026-08-26 15:43:40 UTC"
"QRS1004","2014Q1",119954.400125002,"2026-08-26 15:43:40 UTC"
"QRS1004","2014Q2",119113.248105412,"2026-08-26 15:43:40 UTC"
"QRS1004","2014Q3",119423.770031567,"2026-08-26 15:43:40 UTC"
"QRS1004","2014Q4",119630.275120366,"2026-08-26 15:43:40 UTC"
"QRS1004","2015Q1",118828.596242514,"2026-08-26 15:43:40 UTC"
"QRS1004","2015Q2",113837.438068789,"2026-08-26 15:43:40 UTC"
"QRS1004","2015Q3",111951.676775307,"2026-08-26 15:43:40 UTC"
"QRS1004","2015Q4",111613.252015035,"2026-08-26 15:43:40 UTC"
"QRS1004","2016Q1",111288.921254496,"2026-08-26 15:43:40 UTC"
"QRS1004","2016Q2",109927.094649988,"2026-08-26 15:43:40 UTC"
"QRS1004","2016Q3",110079.097165994,"2026-08-26 15:43:40 UTC"
"QRS1004","2016Q4",108494.673441798,"2026-08-26 15:43:40 UTC"
"QRS1004","2017Q1",109714.778083796,"2026-08-26 15:43:40 UTC"
"QRS1004","2017Q2",110598.531438593,"2026-08-26 15:43:40 UTC"
"QRS1004","2017Q3",109945.851764587,"2026-08-26 15:43:40 UTC"
"QRS1004","2017Q4",110840.555406606,"2026-08-26 15:43:40 UTC"
"QRS1004","2018Q1",111449.084564324,"2026-08-26 15:43:40 UTC"
"QRS1004","2018Q2",110903.298616458,"2026-08-26 15:43:40 UTC"
"QRS1004","2018Q3",111452.696555307,"2026-08-26 15:43:40 UTC"
"QRS1004","2018Q4",111313.687914617,"2026-08-26 15:43:40 UTC"
"QRS1004","2019Q1",109212.366291576,"2026-08-26 15:43:40 UTC"
"QRS1004","2019Q2",108539.536811957,"2026-08-26 15:43:40 UTC"
"QRS1004","2019Q3",107004.470944668,"2026-08-26 15:43:40 UTC"
"QRS1004","2019Q4",105527.458694561,"2026-08-26 15:43:40 UTC"
"QRS1004","2020Q1",105204.25070969,"2026-08-26 15:43:40 UTC"
"QRS1004","2020Q2",92239.0918427036,"2026-08-26 15:43:40 UTC"
"QRS1004","2020Q3",103744.441893534,"2026-08-26 15:43:40 UTC"
"QRS1004","2020Q4",104433.880603523,"2026-08-26 15:43:40 UTC"
"QRS1004","2021Q1",103978.564984873,"2026-08-26 15:43:40 UTC"
"QRS1004","2021Q2",104707.480970868,"2026-08-26 15:43:40 UTC"
"QRS1004","2021Q3",104810.465170507,"2026-08-26 15:43:40 UTC"
"QRS1004","2021Q4",101652.905905033,"2026-08-26 15:43:40 UTC"
"QRS1004","2022Q1",104046.7517976,"2026-08-26 15:43:40 UTC"
"QRS1004","2022Q2",102511.863401329,"2026-08-26 15:43:40 UTC"
"QRS1004","2022Q3",99606.1718031394,"2026-08-26 15:43:40 UTC"
"QRS1004","2022Q4",97507.5651646046,"2026-08-26 15:43:40 UTC"
"QRS1004","2023Q1",96592.5255962066,"2026-08-26 15:43:40 UTC"
"QRS1004","2023Q2",95843.5911119702,"2026-08-26 15:43:40 UTC"
"QRS1004","2023Q3",96044.3911119702,"2026-08-26 15:43:40 UTC"
"QRS1004","2023Q4",98276.1617949266,"2026-08-26 15:43:40 UTC"
"QRS1004","2024Q1",98263.7768374684,"2026-08-26 15:43:40 UTC"
"QRS1004","2024Q2",100212.776837468,"2026-08-26 15:43:40 UTC"
"QRS1004","2024Q3",101550.776837468,"2026-08-26 15:43:40 UTC"
"QRS1004","2024Q4",100133.339102668,"2026-08-26 15:43:40 UTC"
"QRS1004","2025Q1",97453.6893317516,"2026-08-26 15:43:40 UTC"
"QRS1004","2025Q2",97597.6893317516,"2026-08-26 15:43:40 UTC"
"QRS1004","2025Q3",95029.6893317516,"2026-08-26 15:43:40 UTC"
"QRS1004","2025Q4",92953.6893317516,"2026-08-26 15:43:40 UTC"
"QRS1004","2026Q1",93301.6893317516,"2026-08-26 15:43:40 UTC"
"QRS1005","1993Q1",57479.9216399626,"2026-08-26 15:43:40 UTC"
"QRS1005","1993Q2",56811.4376678465,"2026-08-26 15:43:40 UTC"
"QRS1005","1993Q3",56092.3669692052,"2026-08-26 15:43:40 UTC"
"QRS1005","1993Q4",55865.7326014627,"2026-08-26 15:43:40 UTC"
"QRS1005","1994Q1",57342.3661412175,"2026-08-26 15:43:40 UTC"
"QRS1005","1994Q2",57751.5306055686,"2026-08-26 15:43:40 UTC"
"QRS1005","1994Q3",58426.9776022309,"2026-08-26 15:43:40 UTC"
"QRS1005","1994Q4",59286.7111120869,"2026-08-26 15:43:40 UTC"
"QRS1005","1995Q1",59943.6295271636,"2026-08-26 15:43:40 UTC"
"QRS1005","1995Q2",60003.4723652621,"2026-08-26 15:43:40 UTC"
"QRS1005","1995Q3",60439.0130014814,"2026-08-26 15:43:40 UTC"
"QRS1005","1995Q4",60683.5393342222,"2026-08-26 15:43:40 UTC"
"QRS1005","1996Q1",60786.7524439026,"2026-08-26 15:43:40 UTC"
"QRS1005","1996Q2",61420.9508651828,"2026-08-26 15:43:40 UTC"
"QRS1005","1996Q3",61783.9898798376,"2026-08-26 15:43:40 UTC"
"QRS1005","1996Q4",61937.8611209763,"2026-08-26 15:43:40 UTC"
"QRS1005","1997Q1",62636.0360816534,"2026-08-26 15:43:40 UTC"
"QRS1005","1997Q2",63420.4360871811,"2026-08-26 15:43:40 UTC"
"QRS1005","1997Q3",63980.7539067225,"2026-08-26 15:43:40 UTC"
"QRS1005","1997Q4",64359.0031088966,"2026-08-26 15:43:40 UTC"
"QRS1005","1998Q1",61070.7078832253,"2026-08-26 15:43:40 UTC"
"QRS1005","1998Q2",59652.5257939944,"2026-08-26 15:43:40 UTC"
"QRS1005","1998Q3",59108.6777697827,"2026-08-26 15:43:40 UTC"
"QRS1005","1998Q4",59569.2499296073,"2026-08-26 15:43:40 UTC"
"QRS1005","1999Q1",58907.602066133,"2026-08-26 15:43:40 UTC"
"QRS1005","1999Q2",58858.7073253856,"2026-08-26 15:43:40 UTC"
"QRS1005","1999Q3",59043.4903109815,"2026-08-26 15:43:40 UTC"
"QRS1005","1999Q4",59341.8394935288,"2026-08-26 15:43:40 UTC"
"QRS1005","2000Q1",60028.3762589594,"2026-08-26 15:43:40 UTC"
"QRS1005","2000Q2",61392.1345809335,"2026-08-26 15:43:40 UTC"
"QRS1005","2000Q3",63250.2000261018,"2026-08-26 15:43:40 UTC"
"QRS1005","2000Q4",64821.693936855,"2026-08-26 15:43:40 UTC"
"QRS1005","2001Q1",64777.4092078352,"2026-08-26 15:43:40 UTC"
"QRS1005","2001Q2",65327.1280916931,"2026-08-26 15:43:40 UTC"
"QRS1005","2001Q3",65528.8774272556,"2026-08-26 15:43:40 UTC"
"QRS1005","2001Q4",66148.0921408081,"2026-08-26 15:43:40 UTC"
"QRS1005","2002Q1",67147.3072964989,"2026-08-26 15:43:40 UTC"
"QRS1005","2002Q2",68170.8808947572,"2026-08-26 15:43:40 UTC"
"QRS1005","2002Q3",69830.2524334594,"2026-08-26 15:43:40 UTC"
"QRS1005","2002Q4",71840.8300479945,"2026-08-26 15:43:40 UTC"
"QRS1005","2003Q1",73016.3117299849,"2026-08-26 15:43:40 UTC"
"QRS1005","2003Q2",73990.27165218,"2026-08-26 15:43:40 UTC"
"QRS1005","2003Q3",74919.8977704405,"2026-08-26 15:43:40 UTC"
"QRS1005","2003Q4",76355.8496509424,"2026-08-26 15:43:40 UTC"
"QRS1005","2004Q1",78040.30942179,"2026-08-26 15:43:40 UTC"
"QRS1005","2004Q2",80220.2955072916,"2026-08-26 15:43:40 UTC"
"QRS1005","2004Q3",82420.4073157051,"2026-08-26 15:43:40 UTC"
"QRS1005","2004Q4",84770.2808197586,"2026-08-26 15:43:40 UTC"
"QRS1005","2005Q1",87077.6629323571,"2026-08-26 15:43:40 UTC"
"QRS1005","2005Q2",89637.8473515839,"2026-08-26 15:43:40 UTC"
"QRS1005","2005Q3",92472.9141984655,"2026-08-26 15:43:40 UTC"
"QRS1005","2005Q4",95060.8268595789,"2026-08-26 15:43:40 UTC"
"QRS1005","2006Q1",96631.3050133485,"2026-08-26 15:43:40 UTC"
"QRS1005","2006Q2",99255.801718436,"2026-08-26 15:43:40 UTC"
"QRS1005","2006Q3",101954.894087943,"2026-08-26 15:43:40 UTC"
"QRS1005","2006Q4",104421.125396477,"2026-08-26 15:43:40 UTC"
"QRS1005","2007Q1",109789.270519285,"2026-08-26 15:43:40 UTC"
"QRS1005","2007Q2",114611.36974202,"2026-08-26 15:43:40 UTC"
"QRS1005","2007Q3",117173.545054129,"2026-08-26 15:43:40 UTC"
"QRS1005","2007Q4",123118.561296007,"2026-08-26 15:43:40 UTC"
"QRS1005","2008Q1",123486.229729841,"2026-08-26 15:43:40 UTC"
"QRS1005","2008Q2",126036.184004514,"2026-08-26 15:43:40 UTC"
"QRS1005","2008Q3",130105.202516461,"2026-08-26 15:43:40 UTC"
"QRS1005","2008Q4",130949.934345926,"2026-08-26 15:43:40 UTC"
"QRS1005","2009Q1",136128.738030366,"2026-08-26 15:43:40 UTC"
"QRS1005","2009Q2",136945.980296856,"2026-08-26 15:43:40 UTC"
"QRS1005","2009Q3",139854.211553954,"2026-08-26 15:43:40 UTC"
"QRS1005","2009Q4",141271.011090185,"2026-08-26 15:43:40 UTC"
"QRS1005","2010Q1",139972.021493568,"2026-08-26 15:43:40 UTC"
"QRS1005","2010Q2",139276.044794312,"2026-08-26 15:43:40 UTC"
"QRS1005","2010Q3",139721.992345848,"2026-08-26 15:43:40 UTC"
"QRS1005","2010Q4",139286.511820745,"2026-08-26 15:43:40 UTC"
"QRS1005","2011Q1",137938.986222911,"2026-08-26 15:43:40 UTC"
"QRS1005","2011Q2",139401.261738919,"2026-08-26 15:43:40 UTC"
"QRS1005","2011Q3",140935.034282765,"2026-08-26 15:43:40 UTC"
"QRS1005","2011Q4",142360.754390923,"2026-08-26 15:43:40 UTC"
"QRS1005","2012Q1",141900.444207848,"2026-08-26 15:43:40 UTC"
"QRS1005","2012Q2",142592.175206613,"2026-08-26 15:43:40 UTC"
"QRS1005","2012Q3",144159.575778024,"2026-08-26 15:43:40 UTC"
"QRS1005","2012Q4",146429.193597132,"2026-08-26 15:43:40 UTC"
"QRS1005","2013Q1",149133.207748086,"2026-08-26 15:43:40 UTC"
"QRS1005","2013Q2",150664.17326104,"2026-08-26 15:43:40 UTC"
"QRS1005","2013Q3",151037.657129635,"2026-08-26 15:43:40 UTC"
"QRS1005","2013Q4",150495.379531116,"2026-08-26 15:43:40 UTC"
"QRS1005","2014Q1",152323.070486391,"2026-08-26 15:43:40 UTC"
"QRS1005","2014Q2",152457.220549204,"2026-08-26 15:43:40 UTC"
"QRS1005","2014Q3",152195.146864396,"2026-08-26 15:43:40 UTC"
"QRS1005","2014Q4",152553.750605202,"2026-08-26 15:43:40 UTC"
"QRS1005","2015Q1",152828.273799509,"2026-08-26 15:43:40 UTC"
"QRS1005","2015Q2",153700.363900137,"2026-08-26 15:43:40 UTC"
"QRS1005","2015Q3",153657.169359247,"2026-08-26 15:43:40 UTC"
"QRS1005","2015Q4",155138.017520878,"2026-08-26 15:43:40 UTC"
"QRS1005","2016Q1",157768.95251496,"2026-08-26 15:43:40 UTC"
"QRS1005","2016Q2",156314.761529572,"2026-08-26 15:43:40 UTC"
"QRS1005","2016Q3",155953.808620796,"2026-08-26 15:43:40 UTC"
"QRS1005","2016Q4",153944.994211308,"2026-08-26 15:43:40 UTC"
"QRS1005","2017Q1",150269.334042106,"2026-08-26 15:43:40 UTC"
"QRS1005","2017Q2",147388.015528567,"2026-08-26 15:43:40 UTC"
"QRS1005","2017Q3",145998.964171101,"2026-08-26 15:43:40 UTC"
"QRS1005","2017Q4",144649.494567161,"2026-08-26 15:43:40 UTC"
"QRS1005","2018Q1",144279.765458339,"2026-08-26 15:43:40 UTC"
"QRS1005","2018Q2",144697.698552807,"2026-08-26 15:43:40 UTC"
"QRS1005","2018Q3",145311.722078749,"2026-08-26 15:43:40 UTC"
"QRS1005","2018Q4",145154.234500482,"2026-08-26 15:43:40 UTC"
"QRS1005","2019Q1",142162.155619733,"2026-08-26 15:43:40 UTC"
"QRS1005","2019Q2",141059.782042037,"2026-08-26 15:43:40 UTC"
"QRS1005","2019Q3",139209.733298956,"2026-08-26 15:43:40 UTC"
"QRS1005","2019Q4",137513.63374902,"2026-08-26 15:43:40 UTC"
"QRS1005","2020Q1",134721.608860767,"2026-08-26 15:43:40 UTC"
"QRS1005","2020Q2",98449.5871387852,"2026-08-26 15:43:40 UTC"
"QRS1005","2020Q3",113132.013559072,"2026-08-26 15:43:40 UTC"
"QRS1005","2020Q4",115191.224881363,"2026-08-26 15:43:40 UTC"
"QRS1005","2021Q1",115362.336397813,"2026-08-26 15:43:40 UTC"
"QRS1005","2021Q2",113108.929772467,"2026-08-26 15:43:40 UTC"
"QRS1005","2021Q3",111957.297178218,"2026-08-26 15:43:40 UTC"
"QRS1005","2021Q4",109279.015975141,"2026-08-26 15:43:40 UTC"
"QRS1005","2022Q1",108751.738092006,"2026-08-26 15:43:40 UTC"
"QRS1005","2022Q2",107612.957679891,"2026-08-26 15:43:40 UTC"
"QRS1005","2022Q3",111665.040549869,"2026-08-26 15:43:40 UTC"
"QRS1005","2022Q4",112230.626673869,"2026-08-26 15:43:40 UTC"
"QRS1005","2023Q1",112504.499806223,"2026-08-26 15:43:40 UTC"
"QRS1005","2023Q2",111766.039923038,"2026-08-26 15:43:40 UTC"
"QRS1005","2023Q3",107839.418963636,"2026-08-26 15:43:40 UTC"
"QRS1005","2023Q4",106150.404302738,"2026-08-26 15:43:40 UTC"
"QRS1005","2024Q1",103110.46049547,"2026-08-26 15:43:40 UTC"
"QRS1005","2024Q2",103439.967500055,"2026-08-26 15:43:40 UTC"
"QRS1005","2024Q3",104229.967500055,"2026-08-26 15:43:40 UTC"
"QRS1005","2024Q4",103719.967500055,"2026-08-26 15:43:40 UTC"
"QRS1005","2025Q1",99955.5206797714,"2026-08-26 15:43:40 UTC"
"QRS1005","2025Q2",99195.5206797713,"2026-08-26 15:43:40 UTC"
"QRS1005","2025Q3",99259.5206797713,"2026-08-26 15:43:40 UTC"
"QRS1005","2025Q4",97983.5206797713,"2026-08-26 15:43:40 UTC"
"QRS1005","2026Q1",98223.2743585126,"2026-08-26 15:43:40 UTC"
"QRS1006","1993Q1",260679.246584052,"2026-08-26 15:43:40 UTC"
"QRS1006","1993Q2",258099.851201069,"2026-08-26 15:43:40 UTC"
"QRS1006","1993Q3",261645.001527401,"2026-08-26 15:43:40 UTC"
"QRS1006","1993Q4",261924.316087942,"2026-08-26 15:43:40 UTC"
"QRS1006","1994Q1",264449.365227324,"2026-08-26 15:43:40 UTC"
"QRS1006","1994Q2",265495.709238157,"2026-08-26 15:43:40 UTC"
"QRS1006","1994Q3",267528.277480809,"2026-08-26 15:43:40 UTC"
"QRS1006","1994Q4",270933.773839185,"2026-08-26 15:43:40 UTC"
"QRS1006","1995Q1",274858.42381473,"2026-08-26 15:43:40 UTC"
"QRS1006","1995Q2",280154.652960504,"2026-08-26 15:43:40 UTC"
"QRS1006","1995Q3",286015.968473866,"2026-08-26 15:43:40 UTC"
"QRS1006","1995Q4",290414.100957719,"2026-08-26 15:43:40 UTC"
"QRS1006","1996Q1",289952.825710299,"2026-08-26 15:43:40 UTC"
"QRS1006","1996Q2",291766.234306142,"2026-08-26 15:43:40 UTC"
"QRS1006","1996Q3",294198.422244443,"2026-08-26 15:43:40 UTC"
"QRS1006","1996Q4",297389.060355586,"2026-08-26 15:43:40 UTC"
"QRS1006","1997Q1",298237.925283116,"2026-08-26 15:43:40 UTC"
"QRS1006","1997Q2",296291.318376632,"2026-08-26 15:43:40 UTC"
"QRS1006","1997Q3",294516.595197704,"2026-08-26 15:43:40 UTC"
"QRS1006","1997Q4",288953.929929485,"2026-08-26 15:43:40 UTC"
"QRS1006","1998Q1",295844.92549097,"2026-08-26 15:43:40 UTC"
"QRS1006","1998Q2",298374.914615646,"2026-08-26 15:43:40 UTC"
"QRS1006","1998Q3",299505.065063229,"2026-08-26 15:43:40 UTC"
"QRS1006","1998Q4",299588.860611321,"2026-08-26 15:43:40 UTC"
"QRS1006","1999Q1",309594.094926678,"2026-08-26 15:43:40 UTC"
"QRS1006","1999Q2",316781.771498652,"2026-08-26 15:43:40 UTC"
"QRS1006","1999Q3",324982.88741929,"2026-08-26 15:43:40 UTC"
"QRS1006","1999Q4",332646.858135916,"2026-08-26 15:43:40 UTC"
"QRS1006","2000Q1",339394.433945222,"2026-08-26 15:43:40 UTC"
"QRS1006","2000Q2",345833.717896874,"2026-08-26 15:43:40 UTC"
"QRS1006","2000Q3",350313.498841615,"2026-08-26 15:43:40 UTC"
"QRS1006","2000Q4",352468.415867247,"2026-08-26 15:43:40 UTC"
"QRS1006","2001Q1",353128.083898889,"2026-08-26 15:43:40 UTC"
"QRS1006","2001Q2",353497.698188699,"2026-08-26 15:43:40 UTC"
"QRS1006","2001Q3",353453.28046505,"2026-08-26 15:43:40 UTC"
"QRS1006","2001Q4",354303.195262789,"2026-08-26 15:43:40 UTC"
"QRS1006","2002Q1",356968.723414078,"2026-08-26 15:43:40 UTC"
"QRS1006","2002Q2",359921.947279715,"2026-08-26 15:43:40 UTC"
"QRS1006","2002Q3",362070.763488732,"2026-08-26 15:43:40 UTC"
"QRS1006","2002Q4",367951.615562656,"2026-08-26 15:43:40 UTC"
"QRS1006","2003Q1",368442.134227563,"2026-08-26 15:43:40 UTC"
"QRS1006","2003Q2",369984.810821611,"2026-08-26 15:43:40 UTC"
"QRS1006","2003Q3",372444.929953919,"2026-08-26 15:43:40 UTC"
"QRS1006","2003Q4",374612.413556088,"2026-08-26 15:43:40 UTC"
"QRS1006","2004Q1",379668.443469476,"2026-08-26 15:43:40 UTC"
"QRS1006","2004Q2",386808.16220258,"2026-08-26 15:43:40 UTC"
"QRS1006","2004Q3",394863.174030299,"2026-08-26 15:43:40 UTC"
"QRS1006","2004Q4",404327.651434113,"2026-08-26 15:43:40 UTC"
"QRS1006","2005Q1",409309.016907124,"2026-08-26 15:43:40 UTC"
"QRS1006","2005Q2",415511.95632646,"2026-08-26 15:43:40 UTC"
"QRS1006","2005Q3",421450.621926361,"2026-08-26 15:43:40 UTC"
"QRS1006","2005Q4",429722.642327477,"2026-08-26 15:43:40 UTC"
"QRS1006","2006Q1",434335.764215991,"2026-08-26 15:43:40 UTC"
"QRS1006","2006Q2",440781.504652747,"2026-08-26 15:43:40 UTC"
"QRS1006","2006Q3",447233.639259484,"2026-08-26 15:43:40 UTC"
"QRS1006","2006Q4",453541.806570915,"2026-08-26 15:43:40 UTC"
"QRS1006","2007Q1",460099.45610248,"2026-08-26 15:43:40 UTC"
"QRS1006","2007Q2",466079.777971187,"2026-08-26 15:43:40 UTC"
"QRS1006","2007Q3",471930.559710648,"2026-08-26 15:43:40 UTC"
"QRS1006","2007Q4",477208.100199709,"2026-08-26 15:43:40 UTC"
"QRS1006","2008Q1",481780.238530641,"2026-08-26 15:43:40 UTC"
"QRS1006","2008Q2",479105.590983432,"2026-08-26 15:43:40 UTC"
"QRS1006","2008Q3",473745.318130696,"2026-08-26 15:43:40 UTC"
"QRS1006","2008Q4",473559.560007912,"2026-08-26 15:43:40 UTC"
"QRS1006","2009Q1",472497.438857572,"2026-08-26 15:43:40 UTC"
"QRS1006","2009Q2",469865.736955313,"2026-08-26 15:43:40 UTC"
"QRS1006","2009Q3",471476.707359104,"2026-08-26 15:43:40 UTC"
"QRS1006","2009Q4",473030.169742038,"2026-08-26 15:43:40 UTC"
"QRS1006","2010Q1",480084.180922301,"2026-08-26 15:43:40 UTC"
"QRS1006","2010Q2",489306.887567225,"2026-08-26 15:43:40 UTC"
"QRS1006","2010Q3",496401.482221309,"2026-08-26 15:43:40 UTC"
"QRS1006","2010Q4",504607.906135712,"2026-08-26 15:43:40 UTC"
"QRS1006","2011Q1",506263.687166142,"2026-08-26 15:43:40 UTC"
"QRS1006","2011Q2",510469.679933089,"2026-08-26 15:43:40 UTC"
"QRS1006","2011Q3",514971.533902978,"2026-08-26 15:43:40 UTC"
"QRS1006","2011Q4",519064.272526796,"2026-08-26 15:43:40 UTC"
"QRS1006","2012Q1",525847.144920463,"2026-08-26 15:43:40 UTC"
"QRS1006","2012Q2",531385.610554465,"2026-08-26 15:43:40 UTC"
"QRS1006","2012Q3",535491.168745525,"2026-08-26 15:43:40 UTC"
"QRS1006","2012Q4",539089.238991074,"2026-08-26 15:43:40 UTC"
"QRS1006","2013Q1",538560.781260145,"2026-08-26 15:43:40 UTC"
"QRS1006","2013Q2",543981.696363403,"2026-08-26 15:43:40 UTC"
"QRS1006","2013Q3",544913.28042017,"2026-08-26 15:43:40 UTC"
"QRS1006","2013Q4",547054.453706136,"2026-08-26 15:43:40 UTC"
"QRS1006","2014Q1",547888.388773127,"2026-08-26 15:43:40 UTC"
"QRS1006","2014Q2",548630.068537112,"2026-08-26 15:43:40 UTC"
"QRS1006","2014Q3",551319.046825436,"2026-08-26 15:43:40 UTC"
"QRS1006","2014Q4",549102.028025181,"2026-08-26 15:43:40 UTC"
"QRS1006","2015Q1",554527.901896903,"2026-08-26 15:43:40 UTC"
"QRS1006","2015Q2",553396.616015183,"2026-08-26 15:43:40 UTC"
"QRS1006","2015Q3",556970.141250423,"2026-08-26 15:43:40 UTC"
"QRS1006","2015Q4",557250.784082902,"2026-08-26 15:43:40 UTC"
"QRS1006","2016Q1",563834.328722126,"2026-08-26 15:43:40 UTC"
"QRS1006","2016Q2",566435.738535379,"2026-08-26 15:43:40 UTC"
"QRS1006","2016Q3",564168.822392642,"2026-08-26 15:43:40 UTC"
"QRS1006","2016Q4",562684.317729283,"2026-08-26 15:43:40 UTC"
"QRS1006","2017Q1",556850.938881084,"2026-08-26 15:43:40 UTC"
"QRS1006","2017Q2",555516.945004127,"2026-08-26 15:43:40 UTC"
"QRS1006","2017Q3",554401.164547305,"2026-08-26 15:43:40 UTC"
"QRS1006","2017Q4",560060.468564429,"2026-08-26 15:43:40 UTC"
"QRS1006","2018Q1",561537.206265448,"2026-08-26 15:43:40 UTC"
"QRS1006","2018Q2",560280.03794902,"2026-08-26 15:43:40 UTC"
"QRS1006","2018Q3",563236.44834636,"2026-08-26 15:43:40 UTC"
"QRS1006","2018Q4",564244.678359254,"2026-08-26 15:43:40 UTC"
"QRS1006","2019Q1",561580.17183108,"2026-08-26 15:43:40 UTC"
"QRS1006","2019Q2",562017.421906274,"2026-08-26 15:43:40 UTC"
"QRS1006","2019Q3",561595.848309164,"2026-08-26 15:43:40 UTC"
"QRS1006","2019Q4",554545.649550945,"2026-08-26 15:43:40 UTC"
"QRS1006","2020Q1",547279.334599592,"2026-08-26 15:43:40 UTC"
"QRS1006","2020Q2",401190.6823591,"2026-08-26 15:43:40 UTC"
"QRS1006","2020Q3",505311.571738728,"2026-08-26 15:43:40 UTC"
"QRS1006","2020Q4",511869.798464004,"2026-08-26 15:43:40 UTC"
"QRS1006","2021Q1",516143.394196352,"2026-08-26 15:43:40 UTC"
"QRS1006","2021Q2",534912.317805076,"2026-08-26 15:43:40 UTC"
"QRS1006","2021Q3",512128.446447484,"2026-08-26 15:43:40 UTC"
"QRS1006","2021Q4",533567.437043391,"2026-08-26 15:43:40 UTC"
"QRS1006","2022Q1",547512.552717292,"2026-08-26 15:43:40 UTC"
"QRS1006","2022Q2",540709.065371244,"2026-08-26 15:43:40 UTC"
"QRS1006","2022Q3",549618.965869476,"2026-08-26 15:43:40 UTC"
"QRS1006","2022Q4",535947.783507683,"2026-08-26 15:43:40 UTC"
"QRS1006","2023Q1",541628.77511926,"2026-08-26 15:43:40 UTC"
"QRS1006","2023Q2",539256.77511926,"2026-08-26 15:43:40 UTC"
"QRS1006","2023Q3",538217.150514984,"2026-08-26 15:43:40 UTC"
"QRS1006","2023Q4",520717.666712193,"2026-08-26 15:43:40 UTC"
"QRS1006","2024Q1",525676.88524494,"2026-08-26 15:43:40 UTC"
"QRS1006","2024Q2",530240.88524494,"2026-08-26 15:43:40 UTC"
"QRS1006","2024Q3",526190.88524494,"2026-08-26 15:43:40 UTC"
"QRS1006","2024Q4",532939.711730876,"2026-08-26 15:43:40 UTC"
"QRS1006","2025Q1",534276.615820504,"2026-08-26 15:43:40 UTC"
"QRS1006","2025Q2",540041.855907012,"2026-08-26 15:43:40 UTC"
"QRS1006","2025Q3",542172.744392352,"2026-08-26 15:43:40 UTC"
"QRS1006","2025Q4",546824.728768933,"2026-08-26 15:43:40 UTC"
"QRS1006","2026Q1",550825.71119406,"2026-08-26 15:43:40 UTC"
"QRS1007","1993Q1",122082.618252244,"2026-08-26 15:43:40 UTC"
"QRS1007","1993Q2",122231.215359361,"2026-08-26 15:43:40 UTC"
"QRS1007","1993Q3",123046.764328371,"2026-08-26 15:43:40 UTC"
"QRS1007","1993Q4",125140.065902033,"2026-08-26 15:43:40 UTC"
"QRS1007","1994Q1",126106.484296999,"2026-08-26 15:43:40 UTC"
"QRS1007","1994Q2",127244.410733915,"2026-08-26 15:43:40 UTC"
"QRS1007","1994Q3",129533.64028022,"2026-08-26 15:43:40 UTC"
"QRS1007","1994Q4",132271.159067607,"2026-08-26 15:43:40 UTC"
"QRS1007","1995Q1",137130.525867169,"2026-08-26 15:43:40 UTC"
"QRS1007","1995Q2",140838.147932485,"2026-08-26 15:43:40 UTC"
"QRS1007","1995Q3",144361.693575503,"2026-08-26 15:43:40 UTC"
"QRS1007","1995Q4",147431.83060773,"2026-08-26 15:43:40 UTC"
"QRS1007","1996Q1",148218.989483263,"2026-08-26 15:43:40 UTC"
"QRS1007","1996Q2",150195.993828587,"2026-08-26 15:43:40 UTC"
"QRS1007","1996Q3",152578.132360303,"2026-08-26 15:43:40 UTC"
"QRS1007","1996Q4",153524.576387692,"2026-08-26 15:43:40 UTC"
"QRS1007","1997Q1",157383.342747742,"2026-08-26 15:43:40 UTC"
"QRS1007","1997Q2",160666.781708047,"2026-08-26 15:43:40 UTC"
"QRS1007","1997Q3",164291.044257848,"2026-08-26 15:43:40 UTC"
"QRS1007","1997Q4",168119.867942755,"2026-08-26 15:43:40 UTC"
"QRS1007","1998Q1",170513.236004229,"2026-08-26 15:43:40 UTC"
"QRS1007","1998Q2",171933.303901989,"2026-08-26 15:43:40 UTC"
"QRS1007","1998Q3",171122.771039201,"2026-08-26 15:43:40 UTC"
"QRS1007","1998Q4",172667.082727074,"2026-08-26 15:43:40 UTC"
